transaction_id,store_id,customer_id,transaction_date,payment_method
T007528,S037,,2025-03-25 09:18:00,EFT
T007529,S038,,2025-03-25 10:26:00,Cash
T007530,S041,C02232,2025-03-25 12:17:00,EFT
T007531,S042,C02814,2025-03-25 13:40:00,Card
T007532,S044,C02435,2025-03-25 18:04:00,Cash
T007533,S045,C01821,2025-03-25 15:26:00,EFT
T007534,S004,,2025-03-26 18:59:00,Card
T007535,S006,C01158,2025-03-26 09:36:00,Card
T007536,S007,,2025-03-26 13:59:00,EFT
T007537,S008,C00340,2025-03-26 15:28:00,SnapScan
T007538,S009,,2025-03-26 15:35:00,Cash
T007539,S010,,2025-03-26 17:05:00,Cash
T007540,S011,,2025-03-26 14:53:00,Card
T007541,S016,,2025-03-26 14:03:00,Cash
T007542,S021,,2025-03-26 14:32:00,Cash
T007543,S024,C00510,2025-03-26 12:39:00,Card
T007544,S025,C00977,2025-03-26 14:20:00,Card
T007545,S026,,2025-03-26 20:40:00,EFT
T007546,S028,,2025-03-26 18:51:00,Cash
T007547,S030,,2025-03-26 12:12:00,Card
T007548,S035,,2025-03-26 19:50:00,Cash
T007549,S036,C02521,2025-03-26 09:54:00,Card
T007550,S039,C02905,2025-03-26 14:57:00,Cash
T007551,S042,,2025-03-26 11:32:00,Card
T007552,S043,,2025-03-26 18:16:00,Card
T007553,S001,C01393,2025-03-27 08:24:00,Card
T007554,S002,C02409,2025-03-27 11:36:00,Card
T007555,S003,,2025-03-27 13:31:00,Card
T007556,S004,C02183,2025-03-27 14:24:00,Card
T007557,S006,C01762,2025-03-27 14:30:00,Card
T007558,S007,C01349,2025-03-27 17:29:00,SnapScan
T007559,S008,C00142,2025-03-27 15:22:00,Cash
T007560,S014,C00591,2025-03-27 14:25:00,Card
T007561,S015,,2025-03-27 18:06:00,Card
T007562,S016,,2025-03-27 10:12:00,EFT
T007563,S020,C02260,2025-03-27 16:13:00,Card
T007564,S026,,2025-03-27 16:53:00,Cash
T007565,S028,C00942,2025-03-27 12:33:00,Card
T007566,S035,,2025-03-27 14:24:00,Card
T007567,S039,,2025-03-27 10:03:00,Card
T007568,S045,,2025-03-27 14:21:00,Card
T007569,S004,,2025-03-28 13:14:00,Card
T007570,S005,C01897,2025-03-28 13:21:00,Card
T007571,S006,C00690,2025-03-28 16:09:00,Card
T007572,S007,,2025-03-28 13:17:00,EFT
T007573,S009,,2025-03-28 13:39:00,Card
T007574,S013,C02131,2025-03-28 11:28:00,Card
T007575,S015,C00865,2025-03-28 11:19:00,Cash
T007576,S017,,2025-03-28 16:10:00,Cash
T007577,S019,C00912,2025-03-28 18:36:00,EFT
T007578,S024,C00276,2025-03-28 13:29:00,Card
T007579,S028,C02132,2025-03-28 16:00:00,Card
T007580,S029,C02219,2025-03-28 09:47:00,Card
T007581,S033,C02145,2025-03-28 15:44:00,Card
T007582,S034,C02513,2025-03-28 13:32:00,Card
T007583,S035,,2025-03-28 12:29:00,Card
T007584,S037,C01989,2025-03-28 13:58:00,Card
T007585,S045,C01211,2025-03-28 15:23:00,Card
T007586,S002,C02194,2025-03-29 16:18:00,Card
T007587,S004,,2025-03-29 12:27:00,Card
T007588,S006,,2025-03-29 13:45:00,EFT
T007589,S007,C01995,2025-03-29 16:57:00,Cash
T007590,S009,C00121,2025-03-29 20:36:00,Cash
T007591,S009,,2025-03-29 11:03:00,Card
T007592,S010,C02012,2025-03-29 12:48:00,Cash
T007593,S011,,2025-03-29 13:57:00,Card
T007594,S013,C00500,2025-03-29 12:56:00,SnapScan
T007595,S015,C02925,2025-03-29 14:01:00,Card
T007596,S020,C01351,2025-03-29 12:07:00,Card
T007597,S022,C02735,2025-03-29 18:02:00,Cash
T007598,S025,,2025-03-29 15:27:00,Cash
T007599,S029,C02599,2025-03-29 12:34:00,Card
T007600,S033,C02167,2025-03-29 13:41:00,Card
T007601,S035,,2025-03-29 13:44:00,Card
T007602,S036,,2025-03-29 12:37:00,Card
T007603,S037,C00085,2025-03-29 17:54:00,Cash
T007604,S038,,2025-03-29 12:50:00,Card
T007605,S039,C01628,2025-03-29 14:52:00,Card
T007606,S040,,2025-03-29 09:51:00,Card
T007607,S042,,2025-03-29 13:15:00,EFT
T007608,S043,,2025-03-29 18:36:00,Cash
T007609,S045,C01443,2025-03-29 15:57:00,Cash
T007610,S003,,2025-03-30 18:59:00,EFT
T007611,S004,C02370,2025-03-30 17:31:00,Card
T007612,S005,,2025-03-30 12:34:00,Card
T007613,S006,,2025-03-30 12:22:00,Card
T007614,S007,C01711,2025-03-30 16:57:00,Cash
T007615,S009,C00525,2025-03-30 11:23:00,EFT
T007616,S010,C01077,2025-03-30 11:34:00,Cash
T007617,S011,C01989,2025-03-30 13:22:00,Card
T007618,S013,,2025-03-30 08:41:00,SnapScan
T007619,S016,C02881,2025-03-30 20:15:00,Card
T007620,S018,,2025-03-30 15:16:00,Cash
T007621,S020,C01069,2025-03-30 17:16:00,Card
T007622,S022,C02237,2025-03-30 14:28:00,Cash
T007623,S023,,2025-03-30 08:42:00,Cash
T007624,S025,C02051,2025-03-30 17:08:00,Card
T007625,S029,C02759,2025-03-30 12:54:00,SnapScan
T007626,S030,C00361,2025-03-30 16:26:00,Card
T007627,S031,C02677,2025-03-30 14:41:00,Card
T007628,S033,C02338,2025-03-30 10:05:00,Card
T007629,S035,C02568,2025-03-30 12:06:00,Cash
T007630,S036,,2025-03-30 12:21:00,Cash
T007631,S039,,2025-03-30 12:16:00,Cash
T007632,S041,C02503,2025-03-30 15:00:00,Card
T007633,S044,C02611,2025-03-30 11:57:00,Card
T007634,S045,C00468,2025-03-30 14:27:00,Card
T007635,S004,,2025-03-31 14:43:00,Card
T007636,S007,,2025-03-31 20:13:00,Cash
T007637,S009,,2025-03-31 09:39:00,Card
T007638,S010,C01680,2025-03-31 09:20:00,Card
T007639,S011,,2025-03-31 11:49:00,Cash
T007640,S012,,2025-03-31 17:11:00,Cash
T007641,S013,C02763,2025-03-31 08:41:00,Card
T007642,S014,,2025-03-31 10:25:00,Cash
T007643,S015,,2025-03-31 15:33:00,Card
T007644,S017,C02111,2025-03-31 11:27:00,Card
T007645,S018,C00002,2025-03-31 11:59:00,Card
T007646,S032,,2025-03-31 19:42:00,Card
T007647,S033,C00801,2025-03-31 14:23:00,Card
T007648,S034,C00465,2025-03-31 14:43:00,Cash
T007649,S038,,2025-03-31 11:15:00,Card
T007650,S039,,2025-03-31 12:17:00,Card
T007651,S042,C02028,2025-03-31 16:30:00,Card
T007652,S045,C00400,2025-03-31 12:33:00,Cash
T007653,S008,,2025-04-01 19:45:00,Card
T007654,S016,,2025-04-01 14:13:00,Cash
T007655,S023,,2025-04-01 13:28:00,Card
T007656,S025,C01920,2025-04-01 15:45:00,Card
T007657,S028,C02840,2025-04-01 11:24:00,Cash
T007658,S029,C02793,2025-04-01 10:33:00,Card
T007659,S032,C02469,2025-04-01 12:15:00,Cash
T007660,S033,C01629,2025-04-01 18:22:00,Card
T007661,S034,C01857,2025-04-01 18:40:00,Card
T007662,S041,C00840,2025-04-01 18:29:00,Cash
T007663,S044,C02442,2025-04-01 11:34:00,Cash
T007664,S004,C00739,2025-04-02 16:15:00,Card
T007665,S006,C00668,2025-04-02 17:50:00,Card
T007666,S007,C01603,2025-04-02 11:51:00,Card
T007667,S009,C01373,2025-04-02 13:44:00,Cash
T007668,S012,C02756,2025-04-02 20:17:00,Card
T007669,S015,,2025-04-02 14:36:00,Card
T007670,S022,C00963,2025-04-02 19:58:00,Card
T007671,S024,,2025-04-02 11:22:00,SnapScan
T007672,S029,C00857,2025-04-02 11:16:00,Card
T007673,S032,,2025-04-02 20:48:00,EFT
T007674,S033,C00479,2025-04-02 19:37:00,Card
T007675,S035,C00724,2025-04-02 12:36:00,Card
T007676,S044,,2025-04-02 13:44:00,EFT
T007677,S045,,2025-04-02 08:26:00,Card
T007678,S001,,2025-04-03 10:43:00,Cash
T007679,S003,,2025-04-03 11:26:00,Card
T007680,S004,C01545,2025-04-03 14:11:00,Cash
T007681,S009,C02470,2025-04-03 12:12:00,Cash
T007682,S013,C02759,2025-04-03 19:55:00,Card
T007683,S022,,2025-04-03 17:39:00,Cash
T007684,S025,C01159,2025-04-03 10:24:00,Card
T007685,S030,C02633,2025-04-03 14:16:00,Cash
T007686,S035,,2025-04-03 19:59:00,Card
T007687,S039,C02099,2025-04-03 16:50:00,Card
T007688,S042,C02510,2025-04-03 11:53:00,Card
T007689,S044,,2025-04-03 15:25:00,Card
T007690,S001,C01731,2025-04-04 16:52:00,Cash
T007691,S004,C00966,2025-04-04 19:33:00,EFT
T007692,S007,,2025-04-04 15:09:00,Card
T007693,S009,,2025-04-04 15:49:00,Cash
T007694,S010,C02296,2025-04-04 16:32:00,EFT
T007695,S012,C01397,2025-04-04 17:36:00,Cash
T007696,S014,,2025-04-04 15:21:00,Card
T007697,S030,C00684,2025-04-04 20:29:00,Cash
T007698,S032,,2025-04-04 19:34:00,Card
T007699,S038,C01941,2025-04-04 11:27:00,Cash
T007700,S041,C01592,2025-04-04 16:27:00,EFT
T007701,S004,,2025-04-05 11:19:00,Card
T007702,S006,,2025-04-05 10:46:00,Cash
T007703,S007,C00413,2025-04-05 15:48:00,Card
T007704,S009,C00077,2025-04-05 12:19:00,SnapScan
T007705,S010,C01978,2025-04-05 18:19:00,Card
T007706,S011,,2025-04-05 10:38:00,Card
T007707,S012,,2025-04-05 11:54:00,Card
T007708,S014,C02775,2025-04-05 13:10:00,Card
T007709,S016,C02358,2025-04-05 19:27:00,SnapScan
T007710,S020,,2025-04-05 16:26:00,Cash
T007711,S024,,2025-04-05 10:03:00,Cash
T007712,S025,,2025-04-05 14:33:00,Card
T007713,S026,C00202,2025-04-05 18:19:00,Card
T007714,S027,C00692,2025-04-05 11:48:00,Cash
T007715,S029,,2025-04-05 16:16:00,Card
T007716,S032,,2025-04-05 15:08:00,Card
T007717,S035,,2025-04-05 10:53:00,Cash
T007718,S037,C01405,2025-04-05 16:36:00,Card
T007719,S038,C01272,2025-04-05 13:31:00,Card
T007720,S041,C02372,2025-04-05 18:09:00,Card
T007721,S045,,2025-04-05 11:08:00,EFT
T007722,S002,,2025-04-06 18:08:00,Card
T007723,S004,C02547,2025-04-06 16:19:00,Cash
T007724,S007,C01286,2025-04-06 16:10:00,Card
T007725,S009,C01679,2025-04-06 16:18:00,EFT
T007726,S011,,2025-04-06 14:53:00,Cash
T007727,S012,C02907,2025-04-06 13:05:00,Cash
T007728,S015,,2025-04-06 12:46:00,Cash
T007729,S019,C01533,2025-04-06 16:14:00,EFT
T007730,S024,C02114,2025-04-06 14:11:00,Cash
T007731,S025,C01806,2025-04-06 13:50:00,Card
T007732,S026,C01217,2025-04-06 17:57:00,Cash
T007733,S030,,2025-04-06 15:15:00,EFT
T007734,S033,,2025-04-06 10:12:00,Cash
T007735,S035,,2025-04-06 12:01:00,Cash
T007736,S036,C01259,2025-04-06 17:35:00,Card
T007737,S037,,2025-04-06 15:13:00,Cash
T007738,S040,,2025-04-06 17:52:00,Cash
T007739,S041,,2025-04-06 14:09:00,Card
T007740,S042,C02263,2025-04-06 09:27:00,Card
T007741,S043,C02751,2025-04-06 15:44:00,Card
T007742,S044,,2025-04-06 15:30:00,Cash
T007743,S004,C01214,2025-04-07 17:49:00,Card
T007744,S005,,2025-04-07 19:20:00,Cash
T007745,S007,C02986,2025-04-07 16:48:00,Card
T007746,S010,C00459,2025-04-07 14:44:00,Card
T007747,S011,,2025-04-07 19:10:00,Card
T007748,S015,C01311,2025-04-07 19:52:00,Cash
T007749,S020,C01202,2025-04-07 09:56:00,Cash
T007750,S023,C00330,2025-04-07 20:23:00,Cash
T007751,S026,C01888,2025-04-07 12:10:00,Card
T007752,S029,C01054,2025-04-07 14:53:00,EFT
T007753,S032,,2025-04-07 14:09:00,Card
T007754,S034,C00923,2025-04-07 10:05:00,SnapScan
T007755,S036,C01160,2025-04-07 14:44:00,Card
T007756,S037,,2025-04-07 16:04:00,Cash
T007757,S038,C01073,2025-04-07 15:30:00,Cash
T007758,S040,,2025-04-07 17:53:00,Cash
T007759,S042,,2025-04-07 14:44:00,Card
T007760,S003,C00977,2025-04-08 13:34:00,Card
T007761,S005,C00451,2025-04-08 17:22:00,Card
T007762,S006,,2025-04-08 16:48:00,Card
T007763,S008,C01480,2025-04-08 14:52:00,Card
T007764,S009,C01248,2025-04-08 12:43:00,Cash
T007765,S012,C01045,2025-04-08 15:30:00,Card
T007766,S016,C01766,2025-04-08 12:03:00,Cash
T007767,S024,C00987,2025-04-08 13:10:00,Cash
T007768,S027,,2025-04-08 15:34:00,Cash
T007769,S029,,2025-04-08 15:51:00,Cash
T007770,S030,C02401,2025-04-08 12:28:00,Card
T007771,S041,,2025-04-08 19:00:00,Cash
T007772,S044,,2025-04-08 15:17:00,Card
T007773,S002,C02339,2025-04-09 18:36:00,EFT
T007774,S004,,2025-04-09 13:52:00,EFT
T007775,S005,C00607,2025-04-09 18:30:00,Card
T007776,S009,,2025-04-09 12:54:00,Card
T007777,S011,,2025-04-09 15:33:00,Cash
T007778,S012,C01717,2025-04-09 10:47:00,Card
T007779,S019,C01100,2025-04-09 11:40:00,Cash
T007780,S020,,2025-04-09 11:18:00,SnapScan
T007781,S021,C01926,2025-04-09 17:33:00,Card
T007782,S022,C02131,2025-04-09 10:36:00,Card
T007783,S025,C01857,2025-04-09 15:43:00,EFT
T007784,S029,,2025-04-09 11:20:00,Cash
T007785,S033,C02075,2025-04-09 14:54:00,Card
T007786,S035,,2025-04-09 19:22:00,Card
T007787,S038,C01833,2025-04-09 12:37:00,Card
T007788,S042,C00320,2025-04-09 14:04:00,Cash
T007789,S002,,2025-04-10 11:07:00,Cash
T007790,S004,C00780,2025-04-10 19:24:00,Cash
T007791,S005,,2025-04-10 13:41:00,Cash
T007792,S006,,2025-04-10 14:49:00,Card
T007793,S009,,2025-04-10 14:33:00,Card
T007794,S010,C02144,2025-04-10 14:28:00,Card
T007795,S011,C01891,2025-04-10 16:53:00,Cash
T007796,S016,C00701,2025-04-10 17:56:00,Cash
T007797,S020,C01268,2025-04-10 11:55:00,Card
T007798,S024,C01397,2025-04-10 12:07:00,Card
T007799,S025,C01026,2025-04-10 13:36:00,Card
T007800,S036,,2025-04-10 19:32:00,Card
T007801,S040,C01030,2025-04-10 17:56:00,Card
T007802,S042,C02688,2025-04-10 16:18:00,Card
T007803,S006,,2025-04-11 15:18:00,Cash
T007804,S010,C01029,2025-04-11 13:20:00,Cash
T007805,S012,,2025-04-11 19:49:00,Card
T007806,S013,C01202,2025-04-11 11:00:00,Cash
T007807,S015,C00627,2025-04-11 12:19:00,Cash
T007808,S020,,2025-04-11 12:59:00,Card
T007809,S021,C01097,2025-04-11 17:23:00,EFT
T007810,S025,,2025-04-11 12:14:00,Card
T007811,S029,,2025-04-11 17:10:00,Card
T007812,S030,C01163,2025-04-11 14:33:00,Card
T007813,S032,C01954,2025-04-11 16:03:00,Card
T007814,S034,C02428,2025-04-11 19:04:00,Card
T007815,S044,C00628,2025-04-11 08:35:00,Card
T007816,S002,C02663,2025-04-12 15:00:00,Card
T007817,S007,C01381,2025-04-12 12:37:00,Cash
T007818,S010,,2025-04-12 16:37:00,Card
T007819,S011,C01289,2025-04-12 11:54:00,Card
T007820,S013,,2025-04-12 14:28:00,Cash
T007821,S015,,2025-04-12 18:45:00,Cash
T007822,S016,,2025-04-12 11:10:00,Card
T007823,S018,,2025-04-12 14:26:00,Card
T007824,S024,,2025-04-12 09:46:00,Cash
T007825,S026,C02763,2025-04-12 08:46:00,Card
T007826,S029,,2025-04-12 16:09:00,Card
T007827,S036,C01449,2025-04-12 13:31:00,Card
T007828,S037,,2025-04-12 11:58:00,Cash
T007829,S042,,2025-04-12 13:19:00,Card
T007830,S045,,2025-04-12 15:39:00,Cash
T007831,S001,,2025-04-13 13:31:00,SnapScan
T007832,S005,,2025-04-13 13:16:00,Card
T007833,S007,C01301,2025-04-13 16:39:00,Card
T007834,S008,,2025-04-13 13:07:00,Card
T007835,S009,,2025-04-13 16:58:00,Card
T007836,S010,C00999,2025-04-13 11:55:00,Card
T007837,S011,,2025-04-13 12:49:00,Card
T007838,S014,,2025-04-13 16:16:00,Card
T007839,S015,,2025-04-13 11:09:00,Card
T007840,S017,C01001,2025-04-13 15:16:00,Cash
T007841,S020,,2025-04-13 12:11:00,Card
T007842,S021,,2025-04-13 14:16:00,Card
T007843,S025,,2025-04-13 16:35:00,Card
T007844,S026,C01707,2025-04-13 20:37:00,Card
T007845,S027,,2025-04-13 16:46:00,Cash
T007846,S029,,2025-04-13 11:08:00,Cash
T007847,S032,,2025-04-13 11:06:00,Card
T007848,S033,,2025-04-13 16:24:00,Cash
T007849,S034,C00040,2025-04-13 17:28:00,Card
T007850,S035,C00619,2025-04-13 10:30:00,Cash
T007851,S036,,2025-04-13 11:14:00,Card
T007852,S038,,2025-04-13 17:57:00,Cash
T007853,S040,C00849,2025-04-13 14:25:00,Card
T007854,S042,C02224,2025-04-13 19:37:00,Card
T007855,S044,,2025-04-13 15:50:00,Card
T007856,S045,C00667,2025-04-13 19:55:00,Card
T007857,S004,,2025-04-14 20:52:00,Card
T007858,S007,C02724,2025-04-14 14:07:00,Cash
T007859,S011,C01485,2025-04-14 12:53:00,Card
T007860,S012,,2025-04-14 12:52:00,SnapScan
T007861,S014,,2025-04-14 15:28:00,Card
T007862,S022,C02228,2025-04-14 12:29:00,SnapScan
T007863,S025,C00868,2025-04-14 08:13:00,Cash
T007864,S026,C01155,2025-04-14 18:53:00,Card
T007865,S035,,2025-04-14 20:52:00,Card
T007866,S045,,2025-04-14 18:16:00,Card
T007867,S004,C02855,2025-04-15 16:02:00,Card
T007868,S007,C02017,2025-04-15 18:12:00,Cash
T007869,S009,C00062,2025-04-15 11:38:00,Cash
T007870,S011,C01519,2025-04-15 12:39:00,EFT
T007871,S019,C01153,2025-04-15 13:24:00,Card
T007872,S020,,2025-04-15 20:54:00,EFT
T007873,S023,,2025-04-15 14:42:00,Cash
T007874,S027,C02654,2025-04-15 14:56:00,Card
T007875,S032,,2025-04-15 13:59:00,Cash
T007876,S035,,2025-04-15 11:01:00,Card
T007877,S038,,2025-04-15 14:26:00,Card
T007878,S044,,2025-04-15 19:21:00,Card
T007879,S002,C00156,2025-04-16 13:41:00,Card
T007880,S007,C01582,2025-04-16 13:36:00,Card
T007881,S009,C00166,2025-04-16 17:48:00,Card
T007882,S010,C02142,2025-04-16 08:40:00,Cash
T007883,S011,C01432,2025-04-16 19:02:00,Card
T007884,S015,C02267,2025-04-16 13:41:00,Cash
T007885,S023,,2025-04-16 13:02:00,Cash
T007886,S025,C00794,2025-04-16 14:18:00,Card
T007887,S026,,2025-04-16 10:55:00,Cash
T007888,S028,C00751,2025-04-16 15:48:00,Cash
T007889,S029,,2025-04-16 13:58:00,Card
T007890,S032,,2025-04-16 14:59:00,Card
T007891,S035,,2025-04-16 12:41:00,EFT
T007892,S036,C00641,2025-04-16 15:14:00,Card
T007893,S037,,2025-04-16 17:23:00,Cash
T007894,S001,,2025-04-17 16:37:00,EFT
T007895,S002,,2025-04-17 18:16:00,Card
T007896,S006,,2025-04-17 13:36:00,SnapScan
T007897,S007,,2025-04-17 15:10:00,SnapScan
T007898,S010,C00790,2025-04-17 12:28:00,EFT
T007899,S011,C01744,2025-04-17 17:27:00,Card
T007900,S015,,2025-04-17 14:22:00,Card
T007901,S016,C01497,2025-04-17 14:12:00,Card
T007902,S020,C00232,2025-04-17 12:20:00,Card
T007903,S032,C01043,2025-04-17 12:47:00,Card
T007904,S035,,2025-04-17 19:19:00,Card
T007905,S002,C02299,2025-04-18 16:05:00,Cash
T007906,S005,C00677,2025-04-18 13:30:00,Card
T007907,S006,C01541,2025-04-18 10:10:00,EFT
T007908,S008,,2025-04-18 16:15:00,Card
T007909,S009,C00608,2025-04-18 15:11:00,Card
T007910,S011,C02097,2025-04-18 11:21:00,EFT
T007911,S012,C02104,2025-04-18 12:11:00,Card
T007912,S013,,2025-04-18 12:06:00,Card
T007913,S024,C02005,2025-04-18 16:55:00,Card
T007914,S026,C01666,2025-04-18 15:27:00,SnapScan
T007915,S033,C00980,2025-04-18 15:13:00,Card
T007916,S036,,2025-04-18 13:38:00,Cash
T007917,S038,C01391,2025-04-18 13:02:00,EFT
T007918,S006,C02197,2025-04-19 14:14:00,Card
T007919,S007,,2025-04-19 18:26:00,Cash
T007920,S009,C00177,2025-04-19 12:59:00,EFT
T007921,S010,C02714,2025-04-19 16:32:00,Card
T007922,S011,C01838,2025-04-19 19:54:00,Card
T007923,S012,,2025-04-19 13:34:00,Card
T007924,S015,C01895,2025-04-19 19:20:00,Card
T007925,S017,C00209,2025-04-19 18:25:00,Cash
T007926,S019,C01730,2025-04-19 13:12:00,Card
T007927,S020,C01439,2025-04-19 18:16:00,EFT
T007928,S024,C01157,2025-04-19 14:48:00,Card
T007929,S025,C02247,2025-04-19 15:31:00,Card
T007930,S032,C00055,2025-04-19 10:18:00,Cash
T007931,S033,C02326,2025-04-19 09:39:00,SnapScan
T007932,S034,C01680,2025-04-19 14:46:00,Card
T007933,S037,C00066,2025-04-19 13:12:00,Cash
T007934,S039,,2025-04-19 11:04:00,Cash
T007935,S042,,2025-04-19 17:22:00,EFT
T007936,S043,C02722,2025-04-19 13:06:00,Card
T007937,S001,C00828,2025-04-20 14:52:00,Card
T007938,S002,,2025-04-20 20:45:00,Card
T007939,S004,C02847,2025-04-20 19:10:00,EFT
T007940,S007,C01071,2025-04-20 10:58:00,Cash
T007941,S009,C00546,2025-04-20 14:22:00,Card
T007942,S010,,2025-04-20 13:21:00,EFT
T007943,S011,C00894,2025-04-20 14:07:00,Card
T007944,S015,C01732,2025-04-20 17:19:00,EFT
T007945,S018,,2025-04-20 13:24:00,Card
T007946,S023,C01204,2025-04-20 16:34:00,Card
T007947,S027,C01277,2025-04-20 17:11:00,EFT
T007948,S029,C01269,2025-04-20 14:53:00,EFT
T007949,S033,C00550,2025-04-20 17:28:00,Card
T007950,S034,C02735,2025-04-20 14:36:00,Card
T007951,S035,C02381,2025-04-20 16:26:00,Card
T007952,S038,C02166,2025-04-20 12:48:00,Card
T007953,S040,C02887,2025-04-20 18:27:00,Cash
T007954,S044,C00234,2025-04-20 19:19:00,Card
T007955,S005,C02937,2025-04-21 12:55:00,Cash
T007956,S006,C00620,2025-04-21 15:03:00,Card
T007957,S007,C02636,2025-04-21 17:22:00,Card
T007958,S008,C01312,2025-04-21 13:32:00,Card
T007959,S010,C02150,2025-04-21 17:21:00,Card
T007960,S011,,2025-04-21 14:53:00,Cash
T007961,S013,,2025-04-21 14:39:00,Card
T007962,S015,C01161,2025-04-21 19:03:00,Card
T007963,S023,C00164,2025-04-21 15:10:00,Cash
T007964,S025,,2025-04-21 17:24:00,EFT
T007965,S026,C00668,2025-04-21 19:38:00,Card
T007966,S032,,2025-04-21 20:09:00,Card
T007967,S033,C01769,2025-04-21 11:49:00,EFT
T007968,S037,C01430,2025-04-21 09:51:00,Card
T007969,S040,,2025-04-21 19:59:00,Card
T007970,S045,C02799,2025-04-21 16:16:00,Cash
T007971,S002,,2025-04-22 15:31:00,Card
T007972,S003,C00847,2025-04-22 17:01:00,Card
T007973,S007,C02525,2025-04-22 17:29:00,Card
T007974,S009,C00668,2025-04-22 16:36:00,Card
T007975,S013,,2025-04-22 14:14:00,Card
T007976,S014,,2025-04-22 17:35:00,Cash
T007977,S018,,2025-04-22 08:40:00,SnapScan
T007978,S020,,2025-04-22 10:19:00,Card
T007979,S024,,2025-04-22 14:21:00,Cash
T007980,S025,C01170,2025-04-22 14:09:00,EFT
T007981,S027,,2025-04-22 19:16:00,Cash
T007982,S032,C02225,2025-04-22 16:00:00,Card
T007983,S034,,2025-04-22 17:07:00,Card
T007984,S035,,2025-04-22 14:53:00,Cash
T007985,S036,C00725,2025-04-22 11:21:00,Card
T007986,S038,,2025-04-22 18:12:00,Cash
T007987,S043,,2025-04-22 16:26:00,SnapScan
T007988,S044,,2025-04-22 16:40:00,Card
T007989,S002,C00665,2025-04-23 14:51:00,Card
T007990,S006,,2025-04-23 11:20:00,Card
T007991,S007,,2025-04-23 11:32:00,Card
T007992,S008,,2025-04-23 18:29:00,SnapScan
T007993,S009,C01154,2025-04-23 13:36:00,Card
T007994,S011,,2025-04-23 16:11:00,Cash
T007995,S012,C00973,2025-04-23 17:00:00,Card
T007996,S013,C01056,2025-04-23 18:10:00,Card
T007997,S021,,2025-04-23 14:36:00,Cash
T007998,S022,,2025-04-23 19:15:00,Card
T007999,S024,C01705,2025-04-23 20:39:00,Cash
T008000,S035,,2025-04-23 18:32:00,EFT
T008001,S038,,2025-04-23 18:16:00,Card
T008002,S042,,2025-04-23 13:33:00,Cash
T008003,S044,C02059,2025-04-23 17:08:00,Cash
T008004,S009,,2025-04-24 15:38:00,Cash
T008005,S010,,2025-04-24 14:44:00,Cash
T008006,S017,,2025-04-24 10:55:00,Cash
T008007,S019,,2025-04-24 11:52:00,Cash
T008008,S020,C02639,2025-04-24 14:14:00,Card
T008009,S022,C02032,2025-04-24 15:30:00,Card
T008010,S024,C00336,2025-04-24 18:46:00,Cash
T008011,S025,,2025-04-24 16:18:00,Cash
T008012,S026,C01066,2025-04-24 10:21:00,Cash
T008013,S029,,2025-04-24 12:59:00,Card
T008014,S030,,2025-04-24 13:32:00,Card
T008015,S034,,2025-04-24 16:52:00,Card
T008016,S035,C01753,2025-04-24 18:05:00,Card
T008017,S036,C02307,2025-04-24 10:02:00,Cash
T008018,S042,,2025-04-24 13:47:00,Card
T008019,S043,,2025-04-24 16:38:00,Card
T008020,S044,,2025-04-24 10:04:00,Card
T008021,S045,C02088,2025-04-24 16:49:00,Card
T008022,S004,C02679,2025-04-25 17:05:00,Cash
T008023,S009,,2025-04-25 10:49:00,EFT
T008024,S010,,2025-04-25 14:13:00,Card
T008025,S011,C02113,2025-04-25 16:54:00,EFT
T008026,S012,C02318,2025-04-25 15:51:00,Card
T008027,S015,,2025-04-25 17:42:00,SnapScan
T008028,S016,C00420,2025-04-25 15:04:00,Card
T008029,S020,C01425,2025-04-25 15:28:00,Card
T008030,S022,,2025-04-25 11:10:00,Card
T008031,S024,C00226,2025-04-25 14:27:00,Card
